text,label
Sate Aye : Empuk Juicy Sate Domba Hot Plate dan Gule Domba Berempah,0
Menag Fachrul Ingin Bahasa China Menjadi Syarat Kelulusan Siswa Madrasah Aliyah,1
"Nekat Pakai Joki, Peserta Seleksi CPNS Bisa Dipenjara!",0
Web Series 'Curhat Online' Adaptasi dari Keadaan Isolasi Mandiri saat Corona,0
Ada Telur Palsu di Cilacap,1
Masih Ada Kesempatan! Sarita Umumkan Jual Rumah Mewahnya Rp 49 M,0
Wapres Sebut Pemerintah Tidak Sengaja Pakai Dana Haji jadi Tidak Berdosa,1
Polisi 'Usir' Kendaraan Pelat B yang Liburan ke Puncak,0
Megawati Partai Kami Tidak Khawatir Sedikitpun Kehilangan Pemilih Muslim,1
"Mengapa Marak Muncul Kerajaan, dari Agung Sejagat hingga King of The King?",0
"Antisipasi Corona, Pelajar SMP di Parepare Diedukasi Hindari Bersalaman",0
"DPR Usul Cetak Uang Rp 600 T, Ingat Zimbabwe!",0
Pesan Berantai Berupa Imbauan dari Kemenkes Terkait Antisipasi Penyakit Hepatitis,1
Penuhi Dulu Syarat Gugus Tugas Baru Bisa Beli Tiket Pesawat!,0
"Ratu Elizabeth II Ulang Tahun ke-94, Meghan dan Harry Tak Beri Selamat",0
"20 Tahun Pensiun, Kenapa Bill Gates Masih Super Kaya?",0
"Sebelum Bangkrut, Toko Ritel AS Bagikan Bonus Rp 14 M ke Para Bos",0
"Ma’ruf Amin Mundur, Jokowi : Prabowo Gantikan Posisi",1
WhatsApp Ulang Tahun ke 10: Dapatkan 35 GB internet gratis,1
"Muda dan Sehat, Andrea Dian: Siapa pun Bisa Kena Corona",0
Surat Elektronik Penerimaan Karyawan Perusahaan Gas Negara,1
"Gempa di Bovendigoel Papua, Tak Berpotensi Tsunami",0
"2 Karyawan Freeport yang Ditembak KKB Proses Pemulihan, Kondisi Stabil",0
Bocah Papua ini Lantunkan Alquran dengan Sangat Merdu,1
Tompi Justru Bersyukur soal Ribut-ribut Masalah TVRI,0
"Masih Suram, IHSG Pagi Ini Dibuka di Zona Merah",0
Foto Tangkapan Layar Artikel CNBC “Luhut: Jawa Barat Pasti Mendukung 3 Periode!”,1
Walkot Palangka Raya Cerita Kunci Bisa Sembuh dari Corona,0
"Akun WhatsApp Mengatasnamakan Lurah Benteng, Kota Sukabumi",1
Aurel dan Azriel Kasih BMW Terbaru untuk Anang dan Ashanty,0
Surat Undangan Bantuan Dana Hibah 2020 Kemenkop UKM,1
Akun Facebook Mengatasnamakan Cabup Abdya Salman Alfarisi,1
"Punya Body Goals, Kartika Berliana Tak Mau Dirusak Narkoba",0
Undangan Seminar Dana Kelompok Pembudidaya Ikan Mengatasnamakan DJPB,1
Jalan Tol Proyek Jokowi di Sulawesi Tengah,1
Corona Mewabah Gubernur Ganjar Pranowo Liburkan Sales dan Karyawan Se-Jateng Selama 2 Minggu,1
Prabowo-Gibran Diputuskan Tidak Boleh Jadi Presiden dan Wakil Presiden oleh Mahkamah Internasional,1
Surat Panggilan Tes Interview Mengatasnamakan PT PPI Persero,1
Hacker Pembobol Server Nintendo Diciduk FBI,0
"Dana BOS 2020 Naik, Ini Rinciannya dari Jenjang SD hingga SMA",0
Pesan WhatsApp Pengisian Data Seleksi Masuk Universitas Padjadjaran (SMUP),1
Ramai-ramai Warga Tolak Kenaikan Iuran BPJS Kesehatan,0
Media Solopos Terbitkan Pemberitaan 24 Agenda Persatuan Komunis Chung Kuo Internasional Cina,1
Dorong Bisnis Berkelanjutan ABMM,0
Jutaan Rokok Sampoerna Terpapar Covid-19,1
Mona Ratuliu Lahirkan Anak Keempat Secara Caesar,0
Android 11 Developer Preview 3 Sudah Bisa Didownload,0
Suho 'EXO' Kolaborasi dengan Younha di Album 'Self Portrait',0
"Polri: Upah WNI ABK Long Xing USD 650 Selama 14 Bulan, Ada Juga yang Tak Digaji",0
Manusia Kanibal Berkeliaran di Provinsi Sulawesi Tenggara,1
"Soal Wagub DKI, Djarot: Partai Pengusung dan Anies Perlu Komunikasi",0
Akun WhatsApp Mengatasnamakan Kepala Dinkes Provinsi Kalimantan Tengah Suyuti Syamsul,1
Belanda Akui Kemerdekaan Indonesia dan Siapkan Uang Kompensasi Sebesar Rp2.417 Triliun,1
Penjualan Barang Branded Atas Nama Pegadaian Syariah,1
Akun WhatsApp Mengatasnamakan Plt. Bupati Bangkalan,1
Pesan WhatsApp Mengatasnamakan Pri Hartono Kepala Desa Bedoro,1
"Pratikno: Yang Benar, Pemerintah Berupaya agar Masyarakat Tak Perlu Mudik",0
Surat Ajakan Debat Terbuka Yang Diadakan Pengurus Cabang Muhammadiyah Jember,1
Indahnya Hutan Pinus Jogja yang Tak Pernah Membosankan,0
"Heboh Pemobil Dikejar Massa, Ternyata Pengutil Sabun Muka",0
"Ibu-ibu di Palopo Mau ke Pernikahan Jadi Korban Hipnotis, Rp 34 Juta Raib",0
Video Kampanye Jokowi Amin Berbahaa Mandarin,1
"Dituduh KDRT, Kakak Chelsea Olivia Disebut Mertua Berperilaku Aneh",0
"Kasus Suap Pajak Dealer Jaguar-Bentley, Pengusaha Darwin Divonis 3 Tahun Bui",0
Mantan Menkes Terawan Agus Putranto Bagikan Cara Turunkan Tekanan Darah,1
Ini 136 Kabupaten/Kota Zona Kuning Alias Risiko Rendah Corona Per 8 Juni,0
Pembuatan Grup Whatsapp Ormas Se Kota Batam Mengatasnamakan Kesbangpol Kota Batam,1
Ilustrasi Karakter Disney Saat Pandemi Corona,0
"Punya Rumah Berhantu, Raditya Dika Ogah Jual",0
"Niat Pulangkan Jemaah Umrah, Garuda Bakal Bawa Pesawat Kosong",0
Akun WhatsApp Mengatasnamakan Plt. Kasatpol PP Kota Metro,1
Pesan Instagram Mengatasnamakan BPD Jateng,1
Sering Masturbasi Kualitas Sperma Menurun,1
Dompet Dhuafa Mendukung 02 Prabowo Sandi,1
"Beredar Info Anies Perpanjang PSBB hingga 18 Juni, Pemprov Pastikan Hoax",0
Pengelola Bantah Walkot Cilegon soal Drainase Tol Sebabkan Banjir,0
Garuda Indonesia Bagi-bagi Hadiah Sebesar Rp2 Juta,1
Bapak Jokowi Diberkati oleh Max Ebe Ministri,1
Larangan Terbang Ganggu Hubungan RI-China? Luhut: Nggak!,0
Resep Fried Chicken Steak Saus Jamur ala Restoran,0
"Sempat Diisukan Akan Tampil, Taylor Swift Tolak Manggung di Grammy?",0
Informasi Perluasan Tilang Elektronik di Jakarta,1
Video Sekjen Kemensos Janjikan Tunjangan Kesehatan Rp150 Juta,1
Jokowi Dituntut Mundur dari Presiden oleh BEM seluruh Indonesia,1
Ingat Ya! Fintech Dilarang Berkantor di Central Park dan Pluit,0
Tim Covid Hunter Tertibkan Warga Jakarta yang Keluar Rumah setelah Pukul 19.00,1
Samsung Tutup Toko di China karena Virus Corona,0
"Batal Liburan, Wanita Ini Ciptakan Wahana Disney World di Rumah",0
"Gara-gara Salah Vonis, Bintang TV Ini Siapkan Pemakaman",0
Mahfud MD Mengamankan 46 Anggota DPR yang Diduga Terlibat dalam Korupsi,1
Penyembuhan Flu dan Sakit Kepala dengan Cepat,1
Peringatan Pemerintah Inggris Tentang Bahaya Penggunaan Vaksin Covid-19 Pzifer/Biontech,1
Driver Ojol Jualan Pernak-pernik Imlek Kantongi Omzet Rp 55 Juta,0
"Honda BR-V Malaysia Disegarkan, Bagaimana di Indonesia?",0
Doa Para Musisi di #HariMusikNasional,0
'Ongkos' Peserta Kartu Pra Kerja Dikirim Lewat Dompet Digital,0
Nama Surat PT. EPAS Dicatut untuk Mendapatkan Proyek Bandara Dhoho Kediri,1
Raffi Bocor! Vicky Prasetyo Disebut Pernah ke Apartemen Shinta Bachir Tengah Malam,0
Daftar Negara yang Impor Masker dari RI,0
Pendataan Resmi Calon Penerima Kartu Prakerja oleh Kemnaker,1
BPJS Kesehatan Kumpulkan Debt Collector Kejar Penunggak,1
Batu Saksi Isra'Miraj Nabi dan Bukti Keagungan Allah SWT,1
Mendikbud Larang Gunakan Jilbab di Sekolah Karena Agamanya Berseberangan,1
"Peserta Didik Baru Jenjang SD Minimal Berusia 6,5 Tahun",1
WNA Kehilangan Uang 5.000 Dollar AS saat Pemeriksaan,1
Foto Harimau Jalan-jalan di Jalanan Jambi,1
Bentrokan antara Pedagang dan Petugas Satpol PP di Pasar Ngabul Jepara,1
Ribut Sembako di Utara Jakarta Antarkan Anak Bu RT Jadi Tersangka,0
Rekrutmen KAI Service Meminta Foto Pelamar dengan Pakaian Dalam,1
"Ditetapkan Menkes, Ini Daftar 12 Laboratorium Pemeriksa COVID-19",0
Istana Presiden Jadi Sarang Prostitusi,1
"Gelar Pra-seleksi Bulutangkis, Kemenpora Cari Markis Kido Baru",0
RSMY Bengkulu Kini Mulai Gunakan TCM untuk Deteksi Corona,0
Mobil Pemadam Kebakaran Diserang Warga karena Datang Terlambat,1
"Anak Buah Ogah Urus Corona, Sri Mulyani: Saya Persilakan Mundur",0
PSSI Putuskan Timnas Tidak akan Ikut Piala AFF,1
Malaysia Dapat Tambahan Kuota Haji Tahun 2021,1
Resep Pembaca : Sambal Cumi Bawang,0
Para Pemimpin Dunia Desak Presiden Jokowi Segera Dilantik Jadi Sekjen PBB,1
Pencairan Dana Kartu Jakarta Pintar (KJP) Plus Bulan November 2023 dalam 3 (Tiga) Tahap,1
Ipar Emirsyah Ngamuk saat Tahu Rumah di Pondok Indah Disita KPK,0
"Tersungkur Saat Selfie, Iriana Mengaku Tulang Pantatnya Sedikit Bergeser",1
5 Wilayah di Jakarta Rawan Penyebaran Covid-19,1
Tom Holland Ditagih Segelas Bir Usai Kesepakatan Sony-Disney Tercapai,0
73 Persen Wanita Suka Pria yang 'Jago' Foreplay Saat Bercinta,0
Foto-Foto Serbuan ke Area 51,1
Video Buaya Muncul di Lahan Pegaraman Sumenep,1
5 Aksi Kebaikan Ajak Tunawisma Makan Bareng yang Wajib Dicontoh,0
Sultan HB X Anjurkan Sayur Lodeh 7 Warna untuk Tangkal Corona,1
"Virus Corona Mewabah, Gal Gadot Terabas Pantangan Naik Jet Pribadi",0
"Kabupaten Konawe Diguncang Gempa 6,6 SR",1
Hadiah Mobil dalam Rangka Tahun Baru 2023 dari Toyota,1
Foto: Gaya Presiden Jokowi Naik Kapal Wisata di Labuan Bajo,0
Akun Instagram Mengatasnamakan Kemenkop UKM,1
"Minta Maaf soal Spanduk Tolak Bioskop, GOIB Batal Demo di PGC",0
"Dilema Driver Online, Antara Virus Corona dan Orderan",0
"Sampul Majalah Tempo Bernarasi “Merah Darahku, Putih Tulangku, dan Biru Filmku”",1
"Terkejut Didi Kempot Meninggal Dunia, Gofar Hilman Sempat Tak Percaya",0
Foto Jalan Rusak dan Masjid Roboh karena Gempa Banten 2022,1
"Dahsyatnya Surat Ad Dhuha, Salah Satunya Dicukupkan Rezeki",0
Kisah Keluarga Nadia Vega dengan Suami Bule Mualaf,0
Akun WhatsApp Mengatasnamakan Dokter Spesialis RSUD Waled Kabupaten Cirebon dr. Mohamad Luthfi,1
"Cegah Corona, 3 Pekerja Baru PLTU Asal Jakarta di Gorontalo Dipulangkan",0
Bioskop Terapkan Jaga Jarak saat Kebijakan New Normal Berlaku,0
"Yuk, Intip Kegiatan Yoriko Angeline Selama di Rumah Aja",0
Bank Dunia cs Siapkan Rp 3.600 T untuk Negara Terimbas Corona,0
Mobil Jerman yang Kalah 'Perang',0
Video Penampakan Kuntilanak di Pohon,1
Kisah Turis Denmark Terjebak & Dibantu Orang Baik Selandia Baru,0
Resep Mie Instan A la Ari Lasso yang Dibuat Saat Tubuhnya Demam,0
"Petani Sebut Stok Gula 1 Juta Ton, Lha Kok Harga Masih Tinggi?",0
Pengumuman ITB Cuma Beri Beasiswa ke Mahasiswa Muslim,1
Buah Semangka Disuntik Darah HIV/AIDS Tujuan Menghabiskan Orang Asli Papua,1
Program Panen Hadiah Bank Syariah Indonesia,1
Tukang Becak 'Gratisan' di Malang yang Dihajikan Penumpang,1
Video KPK Menggeledah Anies Baswedan karena Gelapkan Dana Formula E,1
Di Kota Xinchiang Provinsi Heinan Tertangkap Ikan Bermuka Manusia,1
25 Fakta Mengejutkan dari Dunia Traveling (Bagian III),0
Fakta-fakta Kasus Penabrak Pekerja Proyek Tol JORR Tewaskan 5 Orang,0
Klaim Penemuan Obat yang Dapat Sembuhkan Gagal Ginjal dalam 7 Hari,1
"Bintang Dokumenter 'Tiger King' Tertipu Wawancara Palsu, Kok Bisa?",0
Pemain Jepang Kaoru Mitoma Menangis saat Minta Maaf ke Timnas Indonesia,1
Lumpur Lapindo Berhenti Menyembur,1
Daftar Pemenang Lengkap SAG Awards 2020,0
Iklan Penurun Berat Badan Mencatut Ilmuwan di Facebook,1
Jokowi Nyekar di Kuburan Widjiatno Notomihardjo Salah Seorang Tokoh Teras PKI,1
Pemerintah Tetapkan 1 Ramadhan 1441 H Jatuh pada Jumat 24 April 2020,0
"Lina Meninggal, Sule dan Rizky Febian Batal Hadiri Acara di Surabaya",0
"Didoakan Rasulullah, Ini Manfaat Bangun Pagi dan Tak Tidur Usai Subuh",0
"Dalam Sebuah Guci, Dwi Sasono Sembunyikan Ganja di Rumah",0
Mengintip Prediksi Saham Awal Tahun,0
Anies Minta Guru Kreatif Saat Belajar Online: Ini Tantangan Pendidik Sedunia,0
"Sri Mulyani Pasang Target Pertumbuhan Ekonomi 4,5-5,5% di 2021",0
Operasi Masker Sampai 31 Desember dan Rapid Test atau Swab Test Ditempat Bagi Pelanggar di Kudus,1
Tautan Pendaftaran Bantuan Langsung Tunai El Nino Senilai Rp400.000 Tahun 2024,1
"Kematian Akibat Covid-19 Mencapai 1,6 Juta Orang",1
Pengemudi Ojek Online Menjadi Korban Klitih di Simpang Tiga Barat Mirota Kampus Jogja,1
Informasi Penemuan Mayat Tanpa Kepala di Cikarang,1
Foto: Traveler Berteman dengan Satwa Liar di Pulau Terpencil,0
Super Canggih! 5 Robot Ini Jago Goreng Telur hingga Salad Buat Sarapan,0
Rombongan Gangster Sudah Ada di Samarinda dan Membunuh 60 Orang,1
"Di Disneyland, Ada yang Iseng Cabut Pedang ala Raja Arthur",0
Terowongan Bawah Tanah Rumah Sakit Indonesia di Gaza,1
Akun WhatsApp Mengatasnamakan Camat Cikoneng,1
Mobil Hakim Dibakar Massa karena Putusan Tunda Pemilu 2024,1
Pesan Berantai Penerimaan Peserta Didik Baru di Kota Balikpapan,1
Prabowo Gagal Mencalonkan Diri Sebagai Presiden setelah MK Kabulkan Batas Usia,1
Presiden Jokowi Diberi Misi oleh PBB untuk Hentikan Perang Antara Rusia dan Ukraina,1
68.978 Pegawai Hotel & Restoran Sudah Registrasi Kartu Pra Kerja,0
"KPK: Kepatuhan LHKPN Nasional Masih 12%, Pemkab-DPRD Boyolali Paling Patuh",0
Pemerintah Periksa 229.334 Spesimen Terkait Corona Per 22 Mei,0
"Ditanya soal Lebam di Tubuh Lina, Ini Jawaban Pihak RS",0
Peneliti Kemdikbud: Makna Mudik Sudah Bergeser ke Lebaran,0
Kejutan! BTS Rilis MV Resmi untuk 'Black Swan',0
Di Magetan Tanaman Cabai Diserang Virus,1
Tol Semarang-Demak akan Dijual ke Cina dengan Harga Rp400 Miliar,1
Video Pemalsuan Formulir C1 di Medan Denai saat Pilpres 2019,1
Akun Telegram Mengatasnamakan HSB Investasi,1
"Legenda Cenderawasih, Burung Surga yang Tak Punya Kaki",0
Cerita Mocca Terbentuk: Lagu Tak Disukai hingga Bubarnya Band Lama,0
Praveen/Melati Melaju Mulus ke Babak Kedua All England 2020,0
"Ditangkap Polisi, Pemobil Viral Pukul Sopir Ambulans Gegara Senggolan",0
Momen Langka! Ketika Turis Hilang dari Candi Borobudur,0
Catat! Pelanggar PSBB di Jakarta Dikenai Sanksi Teguran Tertulis-Denda Rp 50 Juta,0
PBB Memutuskan Referendum 3 Negara Baru di Indonesia,1
Kemenhub Patroli Gabungan Bareng Tim Pengamanan Laut Natuna,0
"Kasus Menurun, Virus Corona di Wuhan Tinggalkan Banyak Limbah Medis",0
"Jarang Dimainkan Timnas di IBL, Kevin Yonas Tak Ambil Pusing",0
Biksu Hadiri kampanye Akbar Prabowo di GBK,1
Presiden Joko Widodo Jarang Mengenakan Pakaian Jawa karena Kuno dan Tak Percaya Diri,1
Pendapat Sang Anak saat Gwyneth Paltrow Jual Alat Bantu Seks,0
Foto Bingkisan Paslon Pilwakot Mataram Tersebar di Hari Pencoblosan,1
Pesan Terbaru Habib Rizieq Shihab Langsung Dari Kota Mekkah,1
Telkom Bakal Pangkas 20 Anak dan Cucu Usaha,0
"Gubsu Belum Liburkan Sekolah Antisipasi Corona, Ini Alasannya",0
Badan Latihan Kerja Cilegon Bagi-bagi Uang Rp500 Ribu Tanpa Diundi,1
BP2MI Siapkan Skema Kepulangan 34.300 Pekerja Migran Indonesia,0
"Jokowi Pede Ekonomi RI Tumbuh 6,2% di 2024",0
"Akun Whatsapp Mengatasnamakan Camat Baros, Kota Sukabumi",1
Imbauan Warga Jakarta Tidak Keluar Rumah karena Akan Dilakukan Rapid Test di Mall dan Pasar,1
Akun Telegram Mengatasnamakan PT Monex Investindo Futures,1
Lowongan Kerja PT Holcim Indonesia,1
Ilmuwan: Ada yang Aneh di Virus Corona,0
"Pemerintah: RS Corona Wisma Atlet Jadi Barrier Awal, Kurangi Beban RS Rujukan",0
Begini Wujud Diecast Rolls-Royce Termahal di Dunia Seharga Rp 253 Juta,0
"Harga Masker Rp 2 Juta, Rizky Febian Tetap Beli Demi Kesehatan",0
Kondisi Ibu Risma Kritis,1
Tautan Hadiah Uang Rp20 Juta dan Promo Mengatasnamakan PT Kereta Api Indonesia (Persero),1
Kota Medan akan Terapkan PSBB Mulai 3 Oktober Hingga 17 Oktober 2020,1
Dokter Eva Balik ke Polda Jatim Usai Johny Indo Dimakamkan,0
"RS Corona Akan Disiapkan di Pulau Galang, Bekas Pengungsi Vietnam",0
Heboh Kemunculan Seekor Harimau di Gunung Halimun Sukabumi,1
Akhirnya Thoriq Ditemukan Selamat,1
Akun WhatsApp Mengatasnamakan Plt Bupati Probolinggo Timbul Prihanjoko,1
"Melawan Polisi, Pimpinan Kelompok Curanmor Sadis Ditembak Mati",0
Gibran Mengundurkan Diri sebagai Wakil Presiden Terpilih,1
Virus Corona Wuhan Hasil Curian dari Kanada?,0
Informasi akan Terjadi Tsunami di Lampung,1
"Nonton Lagi Ya, Jadwal Belajar dari Rumah TVRI Hari ini Kamis 7 Mei 2020",0
"Banjir di Banggai Sulteng, 10 Rumah dan Puskesmas Terdampak",0
Ramalan Sri Mulyani: Konsumsi Bisa 0%,0
Indosat Luncurkan Paket Kuota Belajar 10 GB Seharga 10 Rupiah,1
Akun WhatsApp Mengatasnamakan Anggota DPRD Kota Bandung,1
"Pakai Pelindung Wajah karena Corona, Wendy Cagur Tak Tiup Lilin di Ultahnya",0
DPRD Sulsel Soroti Pemprov soal Pejabat Meninggal Tetap Dapat Jabatan Baru,0
Akun Facebook Mengatasnamakan Wakil Bupati Lampung Tengah Memberikan Bantuan Donasi,1
Akun Facebook Mengatasnamakan Bupati Purwakarta,1
"Mau Buka Lagi, Mal Siapkan Bilik Disinfektan hingga Sensor Lift",0
Kangen Rossi dan Marquez? Semua Konten Situs MotoGP Gratis Nih!,0
10 Bandara Terbesar di Indonesia dan Lokasinya,0
Informasi Daftar Harga Pelayanan Vaksin Covid-19 RS Pelni,1
Bawang yang Sudah Dicincang dan Dibiarkan Lama Bisa Beracun,1
"dYouthizen, 'Obat Kepo' Generasi Kekinian",0
Akun WhatsApp Mengatasnamakan Pejabat Dinas Pertanian dan Ketahanan Pangan Daerah Istimewa Yogyakarta,1
"Mengenal Metastasis Kanker, Kondisi yang Dialami Mendiang Ria Irawan",0
Komisi II DPR Ungkap Alasan Istilah Tenaga Honorer Dihapus,0
Bank Mandiri Bangkrut dan Akan Diambil Alih China,1
Kekejaman PLN Sengaja Padamkan Listrik,1
Pesan WhatsApp Mengatasnamakan Wakil Bupati Gowa Meminta Donasi untuk Pesantren dan Yayasan,1
Polisi Buru Suami Wanita Korban Penyiraman Air Keras di Kalibata Jaksel,0
Emma Stone Dirumorkan Sudah Menikah Diam-diam,0
"Akun WhatsApp Mengatasnamakan Dirjen Pajak, Suryo Utomo",1
Dana Rp300 Triliun Ditemukan di Ruangan Sri Mulyani,1
TNI Keluarkan Surat Daftar Daerah Zona Merah Covid-19,1
Email Pemberitahuan Pengembalian Pajak Mengatasnamakan DJP,1
Tautan Pendaftaran PPPK Tahun 2025,1
Akun WhatsApp Palsu Mengatasnamakan Wakil Bupati Pangandaran Ujang Endin Indrawan,1
Gudang Tokopedia Terendam Banjir,1
Ilmuwan Klaim Virus Corona Bisa Mati Secara Alami Sebelum Vaksin Muncul,0
Kuku dan Rambut Akan Tetap Tumbuh Setelah Kematian,1
Sepasang ASN Bugil Pingsan dalam Mobil di Asahan Diduga Keracunan Gas AC,0
PP Perbasi Tunggu Keputusan FIBA Soal Kualifikasi Piala Asia 2020,0
"Kabur dari Kejaran TNI-Polri, KKB Juga Bakar Gereja di Mimika Papua",0
5 Langkah Mudah Agar WhatsApp Tetap Aman dan Terjaga Privasi,0
VSAT BAKTI Masih Jadi Hambatan Penggelaran Jaringan USO,0
Informasi Bantuan Pra-Lansia untuk Peserta BPJS di Atas 60 Tahun,1
Momen Bahagia Maia dan Ahmad Dhani Kembali Sepanggung,0
Foto Monumen Koin Rp11 Ribu Triliun,1
Lowongan Kerja Mengatasnamakan OJK,1
Rahasia di Balik Pantai Pasir Ungu di Kanada,0
Gokil! Tembok Pagar Rumah 'Sultan' Berhias Ratusan iPhone,0
Akun WhatsApp Mengatasnamakan Wakil Wali Kota Banjarbaru Wartono,1
Malam Lailatul Qadar dan Kisah Turunnya Al Quran,0
Ya Ampun! Ada Pria yang Tinggal di Langit-langit Supermarket,0
Anthony Ginting Mundur dari Japan Open 2022 karena Covid-19,1
"Kisah Nyata Arif, Anak Berusia 8 Tahun, Narapidana Cerdas yang Membunuh Preman dan Kabur dari Lapas Sebanyak Tiga Kali",1
Sweeping HP oleh TNI POLRI,1
Pembantaian Klan Degodia Gegara Konflik Lahan Penggembalaan,0
Tautan Pendaftaran Program Pemutihan Utang Pinjol dari OJK,1
Jumlah Dokter-Perawat yang Meninggal akibat Corona di Berbagai Negara,0
Ketika Manusia Takjub Melihat Kucing Hutan Melompat,0
Tanaman Menir Dapat Menyembuhkan Seseorang dari Gigitan Anjing Rabies,1
"KKP Gandeng Toko Tani, Belanja Ikan Segar Kini Bisa dari Rumah",0
Foto Ketum PBNU KH Said Aqil Siradj Terkena Stroke,1
Broadcast Untuk Menghindari Mall di Jakarta dan Surabaya,1
5 Fakta WNI Asal Depok yang Positif Tertular Corona COVID-19,0
Akun WhatsApp Mengatasnamakan Wakil Bupati Blora Tri Yuli Setyowati,1
DPRD DKI Gelar Rapat Bahas Sistem Pemilihan Wagub,0
Muammar Gaddafi telah Memprediksi Pandemi Covid-19,1
"Cegah Penularan Corona, Polisi Hentikan Resepsi Pernikahan di Kendari",0
Surat Undangan Pembahasan Kerja Sama Mengatasnamakan Kepala DKPP Provinsi Jawa Barat,1
Surat Mengatasnamakan Pj Bupati Nagan Raya,1
Jasa Pengurusan Klaim JHT Mengatasnamakan BPJS Ketenagakerjaan,1
Tautan Pendaftaran Online Rekrutmen Bersama BUMN 2025,1
2.000 Lebih Anggota DPR dan Keluarganya Dites Corona Pekan Ini,0
Beras Bulog yang Kelamaan di Gudang Diusul Jadi Rastra,0
Ruslan Buton Dipecat dari TNI karena Tolak TKA China ke Maluku,1
"Rachel Amanda, dari Candy hingga Jadi Awan di 'NKCTHI'",0
Kemenag Akan Hapus Materi Perang di Kurikulum Madrasah,1
Viral! Ojol Kirim Makanan Pakai Bambu untuk Pelanggan yang Kebanjiran,0
Surat Mengatasnamakan Mendikbudristek Tentang Pemecatan Kepala Sekolah,1
Kisah Sedih dari Selebrasi Gol Perdana Ighalo di MU,0
Komunikasi Jokowi dan Terawan 'Belepotan' soal Corona,0
Polda Metro Minta Kominfo Blokir 218 Akun Medsos Penyebar Hoax,0
"Ayat Suci Melantun, Anak Yatim Mengaji untuk Ashraf Sinclair",0
LPS Keluarkan Aturan Baru Soal Pelaporan Data Penjaminan Bank,0
Faank 'Wali' Pengin Boyong Keluarga Ziarah ke Wali Songo,0
Surat Pemberitahuan Pencairan Dana dari Luar Negeri Mengatasnamakan Bank Indonesia,1
Akun Facebook  Mengatasnamakan Pj Wakil Bupati Aceh Barat Daya Zaman Akli,1
Tanah Ibu Kota Baru Ternyata Milik Prabowo,1
Suami Ungkap 10 Tahun Pernikahannya dengan Megan Fox Tengah Goyah,0
"Banjir di Halim Belum Surut, Jadi Wahana Bermain Bocah",0
"Blokir Ponsel BM Pakai Skema Whitelist, Ini Respons Operator",0
Lowongan Pekerjaan SPBU Pertamina,1
"Ternyata Agnes Kusumahandari, Guru SDN Pakujajar Sukabumi Perekam Video Ancaman Pemenggalan Kepala Presiden Jokowi",1
"Catat, Ini Waktu Olahraga yang Disarankan Dokter Saat Puasa",0
Penutupan Pasar Tradisional dan Swalayan di Bandar Lampung,1
Siswa SD Tendang Tangan Kepala Sekolahnya Sampai Patah,1
Prancis Boikot Mobil Esemka,1
"Liverpool Ketar-ketir, Mesir Mainkan Salah di Olimpiade 2020",0
"Keberatan Target RTH 30% DKI, M Taufik Usul Uji Materi UU Penataan Ruang",0
Bank Mandiri Revisi Target Kredit Gara-gara Corona,0
Lewis Hamilton Kritik Orang yang Masih Jalan-jalan Saat Wabah Corona,0
"Zaskia Gotik Posting Foto Sama Sirajuddin Mahmud Sabang, Siap Menikah?",0
Diding Boneng Ungkap Pengalaman Tak Wajar Terlibat di 'KKN di Desa Penari',0
Aksi Senyap Bandit Spion di Rumah Quraish Shihab,0
Jokowi Sebut Gibran Lebih Pintar Mengurus Solo dan Jakarta,1
Surat Penerimaan Sampel Covid-19 Diliburkan,1
"Fantastis! Kerugian Ekonomi Akibat Corona Bisa Tembus US$ 8,8 T",0
Akun Penyebar Video Syur Mirip Syahrini Dinikmati Beberapa Artis,0
Komisi VI Panggil Bos Pertamina Bahas Kilang hingga Subsidi,0
Thailand Batalkan Kontrak Vaksin Covid-19 Pfizer,1
"Seputar 'Stove League', Drama Nam Goong Min dengan Rating Tinggi",0
Pilpres 2024 Dibatalkan dan Ditunda Sampai 2029,1
"Luhut Bicara Berdamai dengan Corona, Putusan Plin-plan Cuti Bersama",0
"Pertama di Dunia, Bandara Hong Kong Lakukan Tes Corona Pada Pendatang",0
Pangeran Arab Saudi Buka Pendaftaran 400 Ribu Kuota Haji Gratis Melalui Website,1
Meremajakan Kembali Sri Asih,0
"Kembangkan e-Learning, Kemenag Siap Gratiskan Paket Data Siswa Madrasah",0
